cycle,chargetime,qc,mask
638.0,13.341316666666800,0.98889977,1.0
639.0,13.57808500000000,0.98759854,1.0
640.0,13.341306666666500,0.98784286,1.0
641.0,13.341258333333300,0.98774791,1.0
642.0,13.341295000000300,0.98758197,1.0
643.0,14.34219499999990,0.98754537,1.0
644.0,13.51172333333330,0.98764002,1.0
645.0,13.48813333333330,0.98647457,1.0
646.0,13.455951666666600,0.98634785,1.0
647.0,13.512791666666900,0.98692042,1.0
648.0,13.442019999999800,0.98612154,1.0
649.0,13.464216666666700,0.98629791,1.0
650.0,13.450095000000100,0.98651868,1.0
651.0,13.34132499999980,0.98606879,1.0
652.0,13.558463333333200,0.98576981,1.0
653.0,13.486268333333500,0.98568827,1.0
654.0,13.472944999999900,0.98458749,1.0
655.0,13.550188333333500,0.98487949,1.0
656.0,13.341280000000100,0.98488718,1.0
657.0,13.341231666666400,0.98486912,1.0
658.0,13.57599666666650,0.98511446,1.0
659.0,13.428533333333300,0.98466039,1.0
660.0,13.488545000000200,0.98430729,1.0
661.0,13.45865166666680,0.98421943,1.0
662.0,13.559743333333400,0.98465335,1.0
663.0,13.552420000000000,0.98399138,1.0
664.0,13.564660000000200,0.98374468,1.0
665.0,13.593458333333500,0.98395711,1.0
666.0,13.548659999999900,0.98357499,1.0
667.0,13.34123499999990,0.98355192,1.0
668.0,13.55347000000040,0.9832381,1.0
669.0,13.575228333333500,0.98335153,1.0
670.0,13.483513333333600,0.98300111,1.0
671.0,13.550774999999900,0.98241144,1.0
672.0,13.548365000000000,0.98278236,1.0
673.0,13.469731666666700,0.98229998,1.0
674.0,13.341206666666600,0.98199964,1.0
675.0,13.536533333333000,0.98185843,1.0
676.0,13.536548333333200,0.98251575,1.0
677.0,13.475804999999900,0.98239869,1.0
678.0,13.465566666666800,0.98165965,1.0
679.0,13.562619999999900,0.9815371,1.0
680.0,13.457040000000200,0.98151636,1.0
681.0,13.537511666666700,0.98145831,1.0
682.0,13.483440000000200,0.98078954,1.0
683.0,13.56045333333360,0.98061597,1.0
684.0,13.554498333333100,0.98013431,1.0
685.0,13.544536666666700,0.98069286,1.0
686.0,13.459409999999700,0.98045874,1.0
687.0,13.478538333333100,0.98010731,1.0
688.0,13.591555000000000,0.97960067,1.0
689.0,13.749078333333200,0.97911018,1.0
690.0,13.478558333333500,0.97964901,1.0
691.0,13.56737499999970,0.9792996,1.0
692.0,13.550201666666500,0.97874653,1.0
693.0,13.560034999999300,0.97928923,1.0
694.0,13.461896666666100,0.97950375,1.0
695.0,13.5382050000005,0.97903806,1.0
696.0,13.542998333333500,0.97826648,1.0
697.0,13.43091500000060,0.97922331,1.0
698.0,13.45562000000020,0.97887731,1.0
699.0,13.581863333333400,0.97809082,1.0
700.0,13.55180166666690,0.97801638,1.0
701.0,13.610683333333400,0.97828615,1.0
702.0,13.497583333334000,0.97758245,1.0
703.0,13.492776666667000,0.97706586,1.0
704.0,13.450261666667500,0.97757167,1.0
705.0,13.464718333333000,0.97745508,1.0
706.0,13.483015000000400,0.97687298,1.0
707.0,13.52265666666690,0.9779768,1.0
708.0,13.493946666666300,0.97650248,1.0
709.0,13.484979999999600,0.97636104,1.0
710.0,14.82965166666640,0.97667938,1.0
711.0,13.563201666667000,0.97668499,1.0
712.0,13.556028333333500,0.97613996,1.0
713.0,13.481785000000200,0.97555667,1.0
714.0,13.556058333333000,0.9752757,1.0
715.0,13.566656666666200,0.97529584,1.0
716.0,13.489973333333400,0.97544134,1.0
717.0,13.551136666666300,0.97526747,1.0
718.0,13.548096666666500,0.97498751,1.0
719.0,13.46481166666590,0.97432768,1.0
720.0,13.566953333332400,0.97491491,1.0
721.0,13.559490000000600,0.97462523,1.0
722.0,13.555378333333600,0.97396165,1.0
723.0,13.555480000000300,0.97412264,1.0
724.0,13.480584999999500,0.97386765,1.0
725.0,13.464945000000700,0.97313821,1.0
726.0,13.478575000000000,0.97310817,1.0
727.0,13.459278333333600,0.97357911,1.0
728.0,13.558133333333500,0.97261041,1.0
729.0,13.455571666666500,0.97333831,1.0
730.0,13.546551666666800,0.97201496,1.0
731.0,13.488531666667200,0.97216105,1.0
732.0,13.440088333333100,0.97301424,1.0
733.0,13.59524833333370,0.97224802,1.0
734.0,13.615096666666800,0.9714061,1.0
735.0,13.475206666666800,0.9711532,1.0
736.0,13.55189333333300,0.97154081,1.0
737.0,13.570524999999900,0.9715243,1.0
738.0,13.59135833333320,0.97135139,1.0
739.0,13.474943333333600,0.97155315,1.0
740.0,13.488281666666900,0.97098762,1.0
741.0,13.475796666666700,0.97078973,1.0
742.0,13.551150000000300,0.97038209,1.0
743.0,13.562410000000600,0.97034341,1.0
744.0,13.578840000000000,0.97034168,1.0
745.0,13.536819999999700,0.97012085,1.0
746.0,13.479148333333400,0.97000962,1.0
747.0,13.598514999999300,0.96934831,1.0
748.0,13.581265000000700,0.96930593,1.0
749.0,13.549393333333600,0.969239,1.0
750.0,13.56115666666590,0.96926612,1.0
751.0,13.482031666666900,0.96895415,1.0
752.0,13.73770333333330,0.96864265,1.0
753.0,13.569079999999200,0.96895742,1.0
754.0,13.479718333333300,0.96862507,1.0
755.0,13.564440000000000,0.96821058,1.0
756.0,13.474809999999700,0.96809256,1.0
757.0,13.682736666666500,0.96827871,1.0
758.0,13.56279500000040,0.96809912,1.0
759.0,13.478513333333300,0.96731949,1.0
760.0,13.484503333332600,0.9672761,1.0
761.0,13.467671666666900,0.96734816,1.0
762.0,13.560375000000000,0.9674772,1.0
763.0,13.516341666666800,0.96662712,1.0
764.0,13.585078333332800,0.96720195,1.0
765.0,13.489779999999600,0.96670008,1.0
766.0,13.572021666665900,0.96641809,1.0
767.0,13.58333833333360,0.96624982,1.0
768.0,13.482549999999700,0.96595919,1.0
769.0,13.479159999999700,0.9662376,1.0
770.0,13.502390000000000,0.96548373,1.0
771.0,13.603390000000000,0.96549422,1.0
772.0,13.582484999999500,0.96472627,1.0
773.0,13.564948333333200,0.96505189,1.0
774.0,13.509380000000200,0.96431148,1.0
775.0,13.580393333333400,0.96505868,1.0
776.0,13.48082333333340,0.96496719,1.0
777.0,13.571913333333200,0.96392095,1.0
778.0,13.599858333333400,0.96385527,1.0
779.0,13.605241666667300,0.96393961,1.0
780.0,13.487349999999700,0.96294874,1.0
781.0,13.5215883333333,0.96341509,1.0
782.0,13.501438333333700,0.96300548,1.0
783.0,13.573878333333400,0.96275467,1.0
784.0,13.62947999999940,0.96308428,1.0
785.0,13.499476666667000,0.96311694,1.0
786.0,13.575553333332500,0.96301097,1.0
787.0,13.49069666666520,0.9629342,1.0
788.0,13.503186666666700,0.9627437,1.0
789.0,13.574299999999700,0.9622336,1.0
790.0,13.672084999998300,0.96206713,1.0
791.0,13.508544999999400,0.96233958,1.0
792.0,13.522370000001200,0.96152282,1.0
793.0,13.579831666666200,0.96142477,1.0
794.0,13.578108333334500,0.96131849,1.0
795.0,13.591558333335000,0.96134984,1.0
796.0,13.578991666667100,0.96062547,1.0
797.0,13.505286666665500,0.9608559,1.0
798.0,13.511781666666500,0.96048605,1.0
799.0,13.602983333333400,0.96072698,1.0
800.0,13.510926666665700,0.96009147,1.0
801.0,13.51990166666610,0.96017456,1.0
802.0,13.49828999999830,0.95987058,1.0
803.0,13.582995000000400,0.95923662,1.0
804.0,13.60461166666740,0.9595201,1.0
805.0,13.643616666666200,0.95866698,1.0
806.0,13.516293333333100,0.9591583,1.0
807.0,13.638044999999700,0.95820677,1.0
808.0,13.520306666666900,0.95829701,1.0
809.0,13.530406666667400,0.95811969,1.0
810.0,13.614804999999900,0.95829439,1.0
811.0,13.586181666667100,0.95753151,1.0
812.0,13.585008333332400,0.95732409,1.0
813.0,13.558333333333300,0.9573158,1.0
814.0,13.501313333333600,0.9577179,1.0
815.0,13.631976666668200,0.95715755,1.0
816.0,13.603373333334500,0.95674062,1.0
817.0,13.580940000000800,0.95636314,1.0
818.0,13.505789999999500,0.95625412,1.0
819.0,13.611966666666600,0.9564352,1.0
820.0,13.51231666666770,0.95623165,1.0
821.0,13.614908333332300,0.95636111,1.0
822.0,13.64637333333380,0.95600313,1.0
823.0,13.535960000000600,0.95560479,1.0
824.0,14.87726000000060,0.95547372,1.0
825.0,13.519253333334000,0.95434862,1.0
826.0,13.568720000000500,0.95562541,1.0
827.0,13.524048333333700,0.95502031,1.0
828.0,13.605215000000300,0.95435792,1.0
829.0,13.562694999998600,0.95419317,1.0
830.0,13.53400000000060,0.95403945,1.0
831.0,13.577211666667900,0.95400143,1.0
832.0,13.627900000000000,0.95430505,1.0
833.0,13.564145000001500,0.95386893,1.0
834.0,13.633128333334300,0.95301485,1.0
835.0,13.53480166666560,0.95312643,1.0
836.0,13.534884999999,0.953471,1.0
837.0,13.629485000000600,0.95332366,1.0
838.0,13.626416666668000,0.95264179,1.0
839.0,13.614068333333100,0.95291299,1.0
840.0,13.629189999999200,0.95240271,1.0
841.0,13.577853333333000,0.95239013,1.0
842.0,13.637668333332600,0.95187926,1.0
843.0,13.639203333332700,0.95132232,1.0
844.0,13.571684999998700,0.95184851,1.0
845.0,13.515133333334200,0.95155889,1.0
846.0,13.555581666666900,0.95061266,1.0
847.0,13.57908500000100,0.95067471,1.0
848.0,13.640528333332600,0.95066476,1.0
849.0,13.562441666666800,0.95096487,1.0
850.0,13.619633333332600,0.95053226,1.0
851.0,13.55195333333490,0.95036161,1.0
852.0,13.617398333334100,0.95029235,1.0
853.0,13.629895000000600,0.94934261,1.0
854.0,13.620314999999600,0.94911951,1.0
855.0,13.633101666666300,0.94877195,1.0
856.0,13.534365000001500,0.94844925,1.0
857.0,13.887423333333600,0.94872272,1.0
858.0,13.557934999999500,0.94873744,1.0
859.0,13.540654999999500,0.94858581,1.0
860.0,13.65279000000060,0.94795853,1.0
861.0,13.646793333334300,0.94814694,1.0
862.0,13.63834500000040,0.94812047,1.0
863.0,13.569628333333300,0.9478268,1.0
864.0,13.587656666668300,0.94714242,1.0
865.0,13.57866333333270,0.94694114,1.0
866.0,13.59884833333200,0.94683838,1.0
867.0,13.581830000000400,0.94653618,1.0
868.0,13.581051666666000,0.94650483,1.0
869.0,13.593358333333200,0.94626838,1.0
870.0,13.652146666667700,0.94599164,1.0
871.0,13.5804533333343,0.94602078,1.0
872.0,13.598633333334400,0.94580817,1.0
873.0,13.660803333332300,0.94517541,1.0
874.0,13.689621666667500,0.94533026,1.0
875.0,13.581775000000700,0.94489938,1.0
876.0,13.608710000000400,0.94497383,1.0
877.0,13.604466666667300,0.94460291,1.0
878.0,13.59820666666690,0.94421238,1.0
879.0,13.671306666665900,0.94346374,1.0
880.0,13.608883333332300,0.94334972,1.0
881.0,13.706001666667500,0.94376206,1.0
882.0,13.619154999998900,0.94310981,1.0
883.0,13.641191666668400,0.94325048,1.0
884.0,13.583540000000100,0.94314349,1.0
885.0,13.720078333333400,0.94318771,1.0
886.0,13.704526666666300,0.94323933,1.0
887.0,13.693579999999700,0.94259048,1.0
888.0,13.610710000000400,0.94257951,1.0
889.0,13.608906666666700,0.94203115,1.0
890.0,13.604269999999100,0.94150114,1.0
891.0,13.64348333333230,0.94193721,1.0
892.0,13.68856833333270,0.94095874,1.0
893.0,13.672941666666900,0.9415561,1.0
894.0,13.62725166666590,0.9410302,1.0
895.0,13.696513333332600,0.9404431,1.0
896.0,13.608975000000400,0.94035435,1.0
897.0,13.60721833333370,0.94030231,1.0
898.0,13.70843000000070,0.93967396,1.0
899.0,13.612646666665900,0.93928254,1.0
900.0,13.629876666667400,0.9394598,1.0
901.0,13.708321666667100,0.93961912,1.0
902.0,13.877288333332400,0.93893409,1.0
903.0,13.628743333332600,0.9392398,1.0
904.0,13.738000000000500,0.93870932,1.0
905.0,13.633775000000600,0.93875515,1.0
906.0,13.628228333332400,0.93819076,1.0
907.0,13.767016666665800,0.93693268,1.0
908.0,13.738431666667300,0.93764341,1.0
909.0,13.71839499999960,0.93712711,1.0
910.0,13.704601666667000,0.93651152,1.0
911.0,13.772343333333300,0.9366771,1.0
912.0,13.743911666665600,0.93653214,1.0
913.0,13.65162999999980,0.93636626,1.0
914.0,13.649589999999900,0.93645799,1.0
915.0,13.775063333334400,0.93606001,1.0
916.0,13.640128333333000,0.93612468,1.0
917.0,13.630593333333200,0.93567395,1.0
918.0,13.631678333333300,0.93558156,1.0
919.0,13.71195000000100,0.93571502,1.0
920.0,13.746220000000900,0.93527824,1.0
921.0,13.671975000000900,0.93498695,1.0
922.0,13.681326666666400,0.93506372,1.0
923.0,13.754330000000000,0.93396056,1.0
924.0,13.663950000001000,0.93378174,1.0
925.0,13.754766666666100,0.93398058,1.0
926.0,13.771724999998700,0.933204,1.0
927.0,13.835063333334000,0.933079,1.0
928.0,13.780360000000400,0.93291044,1.0
929.0,13.690835000000300,0.93292785,1.0
930.0,13.780198333332900,0.93294019,1.0
931.0,13.663698333333000,0.93272972,1.0
932.0,13.779673333334100,0.93240434,1.0
933.0,13.711541666666700,0.93204856,1.0
934.0,13.798703333331900,0.93160278,1.0
935.0,13.79292500000060,0.93125558,1.0
936.0,13.704420000000400,0.9311434,1.0
937.0,13.721498333332900,0.93130183,1.0
938.0,13.801711666665500,0.93060046,1.0
939.0,13.798941666665900,0.93044758,1.0
940.0,13.81098499999890,0.93004447,1.0
941.0,13.795239999999000,0.92949194,1.0
942.0,13.796784999999600,0.92911035,1.0
943.0,13.870773333332400,0.9292618,1.0
944.0,13.753689999998700,0.92908508,1.0
945.0,13.836188333332200,0.92866981,1.0
946.0,13.889053333333400,0.92854267,1.0
947.0,13.777436666667900,0.9283039,1.0
948.0,13.846838333333500,0.92810655,1.0
949.0,13.849178333334100,0.92803597,1.0
950.0,13.81962666666560,0.92761123,1.0
951.0,13.850941666667700,0.92741799,1.0
952.0,13.779179999998700,0.92729408,1.0
953.0,13.853591666667500,0.9274466,1.0
954.0,13.75509833333200,0.92673284,1.0
955.0,13.784540000001000,0.9265601,1.0
956.0,13.878255000000400,0.92607802,1.0
957.0,13.883879999998800,0.92647582,1.0
958.0,13.883536666666600,0.92582399,1.0
959.0,13.85762500000030,0.92513508,1.0
960.0,13.80481166666530,0.92549974,1.0
961.0,13.7989949999998,0.92514658,1.0
962.0,13.886648333334600,0.92417401,1.0
963.0,13.818020000000300,0.92456901,1.0
964.0,13.807330000000900,0.92421502,1.0
965.0,13.817883333332900,0.92349112,1.0
966.0,13.81378000000070,0.92392927,1.0
967.0,13.887314999999900,0.92365593,1.0
968.0,13.890386666666000,0.92342496,1.0
969.0,13.92950000000030,0.92291212,1.0
970.0,13.813810000000100,0.92251211,1.0
971.0,13.808575000000800,0.92263317,1.0
972.0,13.908064999999900,0.92200375,1.0
973.0,13.90964999999850,0.92156404,1.0
974.0,13.811200000000300,0.92147577,1.0
975.0,13.883088333332400,0.92173707,1.0
976.0,13.947238333333100,0.92079318,1.0
977.0,13.868351666666200,0.9205507,1.0
978.0,13.930535000000000,0.91973954,1.0
979.0,13.98920999999970,0.91982543,1.0
980.0,13.899056666666500,0.91952193,1.0
981.0,14.02829999999960,0.91954136,1.0
982.0,13.93580166666650,0.91838074,1.0
983.0,13.891811666666800,0.91874593,1.0
984.0,13.884273333333400,0.91838968,1.0
985.0,13.981996666663300,0.9185251,1.0
986.0,14.062075000000200,0.91733623,1.0
987.0,14.18340666667020,0.91683739,1.0
988.0,14.094765000002600,0.91679597,1.0
989.0,14.083643333334500,0.91625047,1.0
990.0,14.078681666667900,0.91581076,1.0
991.0,14.09916666666590,0.91512752,1.0
992.0,14.176723333335600,0.91491747,1.0
993.0,14.179189999999200,0.91476095,1.0
994.0,14.08319499999830,0.91422635,1.0
995.0,14.173400000001600,0.91406029,1.0
996.0,14.070441666664600,0.91454047,1.0
997.0,14.180866666665900,0.91367912,1.0
998.0,14.16277166666700,0.91341782,1.0
999.0,14.114199999999300,0.91284382,1.0
1000.0,1290.3707616666700,0.91082537,1.0
1001.0,14.915978333334600,0.90482903,1.0
1002.0,14.744474999998500,0.90758008,1.0
1003.0,14.687851666663000,0.90810198,1.0
1004.0,14.737160000003300,0.90723056,1.0
1005.0,14.663265000000400,0.90614688,1.0
1006.0,14.720026666663300,0.90587318,1.0
1007.0,14.842925000000600,0.90509582,1.0
1008.0,14.895476666667200,0.90496504,1.0
1009.0,14.860696666664400,0.90398121,1.0
1010.0,14.990326666669000,0.9036575,1.0
1011.0,14.86903333333320,0.90296018,1.0
1012.0,14.7761083333365,0.90298748,1.0
1013.0,14.711241666666100,0.90259194,1.0
1014.0,14.769081666665900,0.90274715,1.0
1015.0,14.678763333331600,0.9021529,1.0
1016.0,14.77395166666640,0.90200609,1.0
1017.0,14.700881666666800,0.90175945,1.0
1018.0,14.799618333333600,0.901012,1.0
1019.0,14.732360000000300,0.90085638,1.0
1020.0,14.749560000002400,0.9002651,1.0
1021.0,14.888260000001200,0.89995223,1.0
1022.0,15.006863333335300,0.89890689,1.0
1023.0,15.148913333332200,0.89826554,1.0
1024.0,15.24251833333010,0.897623,1.0
1025.0,15.398789999998800,0.89731574,1.0
1026.0,15.448631666666700,0.8963272,1.0
1027.0,15.499458333333800,0.89625746,1.0
1028.0,15.450246666666700,0.89582515,1.0
1029.0,15.56434166666590,0.8956719,1.0
1030.0,15.511330000000700,0.89518195,1.0
1031.0,15.631683333334500,0.89459568,1.0
1032.0,15.628984999998200,0.89388591,1.0
1033.0,15.78473333333000,0.89349842,1.0
1034.0,15.803680000000200,0.8926568,1.0
1035.0,15.974736666667700,0.89237922,1.0
1036.0,15.92839166666380,0.89186674,1.0
1037.0,15.93772666666580,0.89177829,1.0
1038.0,16.032981666666500,0.89137113,1.0
1039.0,15.962529999999500,0.89104491,1.0
1040.0,16.02226166666560,0.89068896,1.0
1041.0,16.1729433333346,0.89028609,1.0
1042.0,16.313600000001800,0.88963932,1.0
1043.0,16.46460833333360,0.88917291,1.0
1044.0,16.648041666667800,0.88861734,1.0
1045.0,16.919796666665900,0.88806278,1.0
1046.0,16.724209999999300,0.88789922,1.0
1047.0,16.722770000000800,0.88776588,1.0
1048.0,16.57794499999920,0.88745981,1.0
1049.0,16.597155000001700,0.88730448,1.0
1050.0,16.75142333333300,0.88713723,1.0
1051.0,16.75547333333330,0.88656539,1.0
1052.0,16.872696666664000,0.88624734,1.0
1053.0,17.021103333332600,0.88530618,1.0
1054.0,17.328464999996700,0.88534999,1.0
1055.0,17.427250000000200,0.88466346,1.0
1056.0,18.01291500000130,0.88446659,1.0
1057.0,19.126121666666600,0.88328952,1.0
1058.0,20.042113333331300,0.88249695,1.0
1059.0,21.14516499999830,0.88156259,1.0
1060.0,22.277134999997600,0.88126576,1.0
